amount,merchant_category,customer_age,customer_location,device_type,previous_transactions,is_fraud,transaction_hour,transaction_day,transaction_month,transaction_day_of_week,is_weekend,is_night,customer_avg_amount,amount_deviation,amount_ratio
32.59,entertainment,59,TX,desktop,4,0,7,24,7,2,0,0,97.749972,-65.159972,0.33340162661732914
34.48,fuel,53,IL,tablet,3,0,19,28,4,3,0,0,97.749972,-63.269972,0.3527366703211263
201.12,grocery,20,CA,mobile,4,0,21,8,12,4,0,0,97.749972,103.370028,2.057494174448519
41.1,grocery,33,TX,tablet,5,0,14,28,1,5,1,0,97.749972,-56.649972,0.420460474193686
164.59,entertainment,31,TX,desktop,2,0,14,19,4,2,0,0,97.749972,66.840028,1.6837856313269774
88.67,fuel,23,CA,mobile,1,0,19,7,2,1,0,0,97.749972,-9.079971999999998,0.9071102249818525
9.21,entertainment,50,IL,tablet,4,0,0,11,10,2,0,1,97.749972,-88.539972,0.09421997487405957
166.69,electronics,36,NY,tablet,10,0,13,7,5,6,1,0,97.749972,68.940028,1.7052690132200856
45.18,entertainment,23,NY,tablet,0,0,19,30,6,3,0,0,97.749972,-52.569972,0.46219961615743876
46.11,grocery,54,CA,mobile,5,0,6,16,7,6,1,0,97.749972,-51.639972,0.47171368528152946
110.46,entertainment,57,NY,tablet,1,0,10,14,6,4,0,0,97.749972,12.710027999999994,1.130025887577483
268.16,fuel,47,IL,mobile,4,0,13,2,10,0,0,0,97.749972,170.410028,2.7433255659313587
302.6,grocery,30,IL,mobile,5,0,3,22,8,3,0,1,97.749972,204.850028,3.0956530289783304
198.08,grocery,58,NY,desktop,7,0,6,9,11,5,1,0,97.749972,100.33002800000001,2.026394421612782
12.26,grocery,31,NY,tablet,2,0,6,25,1,2,0,0,97.749972,-85.489972,0.12542202952833553
121.22,fashion,41,CA,desktop,4,0,0,6,11,0,0,1,97.749972,23.470028,1.2401026443250271
25.19,grocery,61,CA,tablet,1,0,3,17,3,6,1,1,97.749972,-72.559972,0.2576982808987579
52.54,electronics,35,TX,mobile,1,0,14,13,7,3,0,0,97.749972,-45.209972,0.5374937546018554
165.96,fuel,52,CA,desktop,3,0,11,9,4,6,1,0,97.749972,68.21002800000001,1.697800980466767
17.16,grocery,51,NY,mobile,5,0,16,13,11,6,1,0,97.749972,-80.589972,0.1755499206122543
43.56,fashion,40,NY,tablet,3,0,3,26,7,1,0,1,97.749972,-54.189972,0.445626721554184
26.43,grocery,44,NY,tablet,2,0,14,4,9,6,1,0,97.749972,-71.319972,0.2703837063975455
2.57,fashion,51,FL,mobile,2,0,15,16,11,5,1,0,97.749972,-95.179972,0.0262915673644227
270.48,electronics,37,TX,tablet,1,0,3,16,2,4,0,1,97.749972,172.730028,2.767059587832316
125.57,electronics,37,TX,desktop,0,0,9,14,10,4,0,0,97.749972,27.820027999999994,1.2846039353893224
143.13,grocery,33,NY,mobile,4,0,16,11,2,5,1,0,97.749972,45.380027999999996,1.4642459287431209
10.91,grocery,30,FL,desktop,6,0,4,10,3,4,0,1,97.749972,-86.839972,0.11161128402562322
28.2,fashion,21,NY,tablet,3,0,6,28,8,6,1,0,97.749972,-69.549972,0.2884911282788794
42.44,entertainment,54,CA,mobile,3,0,19,7,4,6,1,0,97.749972,-55.309972,0.43416891787785966
24.91,fuel,38,NY,mobile,7,0,2,27,1,4,0,1,97.749972,-72.839972,0.25483382997967685
547.32,grocery,30,NY,tablet,3,0,18,16,4,1,0,0,97.749972,449.57002800000004,5.599183132255188
147.95,grocery,69,IL,desktop,3,0,7,29,6,3,0,0,97.749972,50.20002799999999,1.5135554052787308
60.8,entertainment,55,FL,desktop,4,0,6,20,2,1,0,0,97.749972,-36.949972,0.6219950567147471
139.48,entertainment,52,NY,tablet,4,0,17,27,10,6,1,0,97.749972,41.73002799999999,1.4269057649765284
82.59,entertainment,55,IL,desktop,1,0,22,22,1,6,1,1,97.749972,-15.159971999999996,0.8449107193103778
167.66,entertainment,57,CA,mobile,5,0,18,13,6,1,0,0,97.749972,69.910028,1.7151922896183307
62.09,fuel,46,TX,mobile,3,0,7,24,10,1,0,0,97.749972,-35.659971999999996,0.6351919913062278
84.04,electronics,29,IL,tablet,4,0,1,27,11,0,0,1,97.749972,-13.709971999999993,0.8597444829984762
80.31,grocery,31,CA,mobile,2,0,14,9,6,6,1,0,97.749972,-17.439971999999997,0.8215859046835747
208.24,fuel,18,NY,tablet,5,0,23,2,9,4,0,1,97.749972,110.49002800000001,2.130333069248009
0.62,entertainment,45,FL,desktop,4,0,18,3,6,0,0,0,97.749972,-97.129972,0.0063427127493938034
105.04,fuel,34,TX,desktop,5,0,19,15,4,0,0,0,97.749972,7.290028000000007,1.0745783019295567
49.88,fashion,36,IL,desktop,4,0,1,2,12,5,1,1,97.749972,-47.869972,0.5102814708705854
8.09,entertainment,63,IL,tablet,1,0,0,14,2,1,0,1,97.749972,-89.659972,0.08276217119773527
1.22,entertainment,31,CA,desktop,3,0,16,5,1,3,0,0,97.749972,-96.529972,0.012480821861710387
18.15,electronics,44,FL,desktop,1,0,3,25,6,5,1,1,97.749972,-79.59997200000001,0.18567780064757664
19.26,fuel,19,FL,desktop,3,0,3,19,7,1,0,1,97.749972,-78.489972,0.19703330250536236
27.86,grocery,24,FL,desktop,0,0,10,14,3,0,0,0,97.749972,-69.889972,0.2850128664485667
30.74,fashion,69,FL,tablet,3,0,10,5,2,5,1,0,97.749972,-67.009972,0.3144757901876863
47.21,fuel,65,TX,mobile,6,0,2,2,7,1,0,1,97.749972,-50.539972,0.48296688532077653
3.97,electronics,45,TX,mobile,3,0,22,15,4,0,0,1,97.749972,-93.779972,0.040613821959828066
132.05,fashion,25,TX,desktop,7,0,21,6,8,6,1,0,97.749972,34.30002800000001,1.3508955138023415
49.12,fuel,42,CA,tablet,2,0,12,16,6,6,1,0,97.749972,-48.629972,0.5025065326616509
39.36,grocery,35,NY,desktop,5,0,9,9,7,5,1,0,97.749972,-58.389972,0.40265995776796787
122.77,grocery,21,IL,desktop,0,0,21,27,12,4,0,0,97.749972,25.020027999999996,1.2559594261985116
137.86,electronics,36,TX,desktop,2,0,13,22,9,4,0,0,97.749972,40.110028000000014,1.4103328703732738
8.2,entertainment,53,IL,mobile,4,0,21,13,12,1,0,0,97.749972,-89.549972,0.08388749120165997
296.36,entertainment,49,TX,mobile,2,0,21,2,11,5,1,0,97.749972,198.610028,3.031816694210238
96.32,electronics,30,TX,mobile,4,0,15,23,4,5,1,0,97.749972,-1.4299720000000065,0.9853711161638888
61.31,entertainment,38,IL,desktop,7,0,5,25,2,5,1,1,97.749972,-36.439972,0.6272124494602163
3.3,grocery,44,FL,mobile,2,0,9,29,4,0,0,0,97.749972,-94.449972,0.033759600117741206
185.36,entertainment,50,NY,tablet,5,0,4,3,6,4,0,1,97.749972,87.61002800000001,1.89626650843167
86.02,fashion,40,CA,tablet,1,0,5,5,9,1,0,1,97.749972,-11.729972000000004,0.8800002430691208
32.96,fashion,44,TX,mobile,1,0,19,9,4,1,0,0,97.749972,-64.789972,0.3371867939032577
109.92,grocery,62,FL,tablet,6,0,14,25,9,6,1,0,97.749972,12.170028000000002,1.124501589376398
102.8,grocery,33,CA,tablet,1,0,15,18,1,1,0,0,97.749972,5.0500279999999975,1.0516626945769079
9.58,electronics,32,NY,tablet,2,0,14,3,2,5,1,0,97.749972,-88.169972,0.09800514215998812
14.44,grocery,30,IL,mobile,6,0,11,17,1,1,0,0,97.749972,-83.309972,0.14772382596975245
31.24,fuel,58,TX,desktop,8,0,3,9,3,5,1,1,97.749972,-66.509972,0.31959088111461675
278.17,electronics,57,FL,desktop,2,0,11,21,3,1,0,0,97.749972,180.420028,2.845729686288507
66.92,entertainment,23,IL,desktop,1,0,4,10,5,4,0,1,97.749972,-30.829971999999998,0.6846037696603763
261.17,fashion,37,IL,tablet,4,0,23,2,2,3,0,1,97.749972,163.420028,2.6718165947728703
108.78,electronics,24,TX,mobile,4,0,3,8,8,3,0,1,97.749972,11.030028000000001,1.1128391820629966
162.54,fashion,52,IL,mobile,4,0,15,18,1,1,0,0,97.749972,64.79002799999999,1.6628137585265623
7.53,entertainment,66,NY,desktop,2,0,14,7,4,6,1,0,97.749972,-90.219972,0.07703326935957312
79.4,electronics,69,FL,mobile,3,0,14,5,6,2,0,0,97.749972,-18.349971999999994,0.8122764391965613
7.92,electronics,69,TX,desktop,4,0,1,13,4,3,0,1,97.749972,-89.829972,0.08102304028257891
16.7,electronics,54,IL,mobile,2,0,19,22,9,3,0,0,97.749972,-81.049972,0.17084403695947822
144.95,fuel,60,IL,desktop,0,0,0,18,2,6,1,1,97.749972,47.20002799999999,1.4828648597171479
153.8,grocery,65,IL,tablet,3,0,13,27,12,4,0,0,97.749972,56.05002800000001,1.5734019691238177
0.37,fuel,69,IL,mobile,4,0,12,8,10,1,0,0,97.749972,-97.379972,0.0037851672859285598
32.08,fashion,23,NY,mobile,3,0,3,28,12,2,0,1,97.749972,-65.669972,0.32818423387185996
56.03,grocery,65,NY,mobile,4,0,21,7,3,0,0,0,97.749972,-41.719972,0.5731970892718303
104.62,electronics,29,CA,tablet,2,0,10,11,2,5,1,0,97.749972,6.870028000000005,1.070281625550935
86.59,electronics,31,NY,tablet,3,0,8,1,10,1,0,0,97.749972,-11.159971999999996,0.8858314467258217
221.48,entertainment,22,IL,mobile,3,0,9,14,10,0,0,0,97.749972,123.73002799999999,2.265780676993128
4.33,fuel,32,NY,mobile,4,0,3,7,11,3,0,1,97.749972,-93.419972,0.04429668742721801
26.43,grocery,40,NY,desktop,7,0,16,13,7,2,0,0,97.749972,-71.319972,0.2703837063975455
147.39,electronics,55,TX,mobile,2,0,6,11,5,2,0,0,97.749972,49.64002799999999,1.5078265034405687
324.77,entertainment,43,TX,desktop,4,0,6,23,10,2,0,0,97.749972,227.02002799999997,3.3224561606784278
146.22,electronics,35,FL,tablet,0,0,9,3,6,0,0,0,97.749972,48.470028,1.4958571906715514
23.87,fuel,33,FL,tablet,4,0,1,22,2,2,0,1,97.749972,-73.879972,0.24419444085166142
79.77,fuel,43,NY,mobile,2,0,17,16,10,2,0,0,97.749972,-17.979972000000004,0.8160616064824897
133.89,grocery,25,NY,mobile,5,0,16,11,7,1,0,0,97.749972,36.14002799999999,1.3697190484134456
32.04,grocery,40,CA,desktop,2,0,6,30,8,1,0,0,97.749972,-65.709972,0.3277750265977056
314.01,fuel,65,IL,mobile,3,0,2,12,7,4,0,1,97.749972,216.26002799999998,3.212379403930884
20.4,entertainment,27,CA,mobile,3,0,14,25,10,2,0,0,97.749972,-77.34997200000001,0.20869570981876384
2.47,electronics,61,FL,tablet,4,0,7,17,7,6,1,0,97.749972,-95.279972,0.025268549179036606
111.81,fuel,35,FL,desktop,2,0,12,23,9,0,0,0,97.749972,14.060028000000003,1.1438366330801955
52.83,grocery,46,CA,desktop,7,0,13,19,10,3,0,0,97.749972,-44.919972,0.5404605073394751
39.61,fashion,69,FL,desktop,3,0,5,18,5,3,0,1,97.749972,-58.139972,0.40521750323143313
0.58,electronics,20,FL,mobile,3,0,2,6,11,2,0,1,97.749972,-97.169972,0.005933505475239364
89.79,electronics,24,CA,mobile,3,0,13,21,11,1,0,0,97.749972,-7.959971999999993,0.9185680286581768
5.17,grocery,33,NY,mobile,3,0,18,15,5,2,0,0,97.749972,-92.579972,0.05289004018446123
140.46,electronics,46,TX,desktop,4,0,8,21,2,2,0,0,97.749972,42.71002800000001,1.4369313431933124
23.03,fuel,25,IL,tablet,5,0,8,30,4,1,0,0,97.749972,-74.719972,0.2356010880944182
105.26,electronics,38,TX,mobile,2,0,22,3,6,0,0,1,97.749972,7.5100280000000055,1.076828941937406
322.56,fuel,41,IL,mobile,4,0,0,24,4,0,0,1,97.749972,224.810028,3.2998474587813953
56.92,grocery,26,TX,desktop,3,0,6,12,8,0,0,0,97.749972,-40.829972,0.5823019511217666
4.17,fuel,40,IL,desktop,0,0,14,24,9,6,1,0,97.749972,-93.579972,0.04265985833060026
1.3,electronics,62,NY,mobile,2,0,8,4,8,3,0,0,97.749972,-96.449972,0.013299236410019266
127.14,entertainment,40,CA,desktop,2,0,19,8,7,5,1,0,97.749972,29.390028,1.3006653208998842
90.48,grocery,42,TX,tablet,3,0,23,8,11,4,0,1,97.749972,-7.269971999999996,0.9256268541373408
83.06,entertainment,40,NY,tablet,5,0,1,30,12,0,0,1,97.749972,-14.689971999999997,0.8497189047816924
60.82,fashion,19,FL,desktop,4,0,2,5,10,3,0,1,97.749972,-36.929972,0.6221996603518244
1.82,entertainment,34,NY,desktop,5,0,3,5,7,1,0,1,97.749972,-95.929972,0.018618930974026972
17.53,electronics,37,FL,desktop,0,0,3,21,8,6,1,1,97.749972,-80.219972,0.17933508789818287
245.74,electronics,37,FL,mobile,4,0,10,25,11,5,1,0,97.749972,147.990028,2.5139648887677954
84.56,fuel,36,FL,mobile,4,0,5,27,1,3,0,1,97.749972,-13.189971999999997,0.8650641775624839
342.12,grocery,65,NY,mobile,5,0,8,15,1,0,0,0,97.749972,244.370028,3.499949815842916
96.06,fuel,32,NY,mobile,2,0,1,21,2,2,0,1,97.749972,-1.6899719999999974,0.9827112688818851
5.54,entertainment,58,TX,desktop,2,0,18,30,1,0,0,0,97.749972,-92.209972,0.05667520747038979
30.1,fuel,29,CA,desktop,3,0,22,8,1,6,1,1,97.749972,-67.64997199999999,0.3079284738012153
204.77,electronics,35,IL,mobile,4,0,4,27,5,5,1,1,97.749972,107.02002800000001,2.0948343382151116
138.74,grocery,47,CA,mobile,1,0,17,7,12,2,0,0,97.749972,40.99002800000001,1.4193354304046715
5.63,fuel,45,TX,desktop,4,0,2,11,11,0,0,1,97.749972,-92.119972,0.05759592383723727
31.09,fuel,68,NY,mobile,7,0,3,26,4,2,0,1,97.749972,-66.659972,0.31805635383653763
15.09,entertainment,24,NY,mobile,3,0,7,31,8,2,0,0,97.749972,-82.659972,0.15437344417476206
36.26,entertainment,64,IL,desktop,2,0,1,18,11,0,0,1,97.749972,-61.489972,0.3709463940209988
27.12,entertainment,30,CA,mobile,1,0,3,30,8,4,0,1,97.749972,-70.629972,0.2774425318767096
19.06,electronics,49,NY,tablet,0,0,2,4,7,0,0,1,97.749972,-78.689972,0.19498726613459014
40.86,fashion,59,CA,mobile,1,1,4,25,12,0,0,1,97.749972,-56.889972,0.4180052305487593
50.1,electronics,38,CA,mobile,2,0,2,27,2,0,0,1,97.749972,-47.649972,0.5125321108784348
116.89,entertainment,52,TX,desktop,1,0,21,9,4,5,1,0,97.749972,19.140028,1.195805956897809
205.01,electronics,66,CA,mobile,6,0,2,4,5,3,0,1,97.749972,107.26002799999999,2.097289581860038
105.26,entertainment,56,IL,desktop,4,0,19,6,2,1,0,0,97.749972,7.5100280000000055,1.076828941937406
85.75,entertainment,66,TX,desktop,3,0,9,22,4,4,0,0,97.749972,-11.999972,0.8772380939685784
18.37,fashion,58,NY,mobile,3,0,7,24,8,2,0,0,97.749972,-79.379972,0.18792844065542608
145.75,entertainment,58,NY,desktop,3,0,18,23,6,6,1,0,97.749972,48.000028,1.4910490052002368
30.45,fuel,46,CA,mobile,4,0,11,29,5,2,0,0,97.749972,-67.299972,0.31150903745006664
198.29,electronics,56,FL,tablet,3,0,9,22,3,1,0,0,97.749972,100.54002799999999,2.028542759802092
42.76,fuel,65,IL,tablet,6,0,18,21,10,4,0,0,97.749972,-54.989972,0.43744257607109516
24.91,electronics,63,FL,desktop,2,0,0,27,1,4,0,1,97.749972,-72.839972,0.25483382997967685
22.6,grocery,53,NY,desktop,2,0,19,23,7,1,0,0,97.749972,-75.14997199999999,0.231202109897258
144.58,electronics,40,FL,tablet,1,0,16,23,10,0,0,0,97.749972,46.83002800000001,1.4790796924312195
338.28,grocery,34,FL,tablet,6,0,11,5,11,6,1,0,97.749972,240.53002799999996,3.4606659175240897
91.38,fashion,58,TX,desktop,2,0,22,16,2,2,0,1,97.749972,-6.369972000000004,0.9348340178058157
68.49,fuel,44,TX,desktop,1,1,6,4,11,5,1,0,97.749972,-29.259972000000005,0.700665155170938
45.62,grocery,37,IL,desktop,4,0,3,10,9,6,1,1,97.749972,-52.129972,0.46670089617313754
3.91,entertainment,55,CA,tablet,2,0,6,30,3,3,0,0,97.749972,-93.839972,0.04000001104859641
37.52,electronics,56,NY,tablet,2,0,20,19,11,1,0,0,97.749972,-60.229972,0.3838364231568637
112.57,grocery,40,FL,desktop,3,0,23,20,6,0,0,1,97.749972,14.820027999999994,1.1516115712891297
93.11,electronics,25,FL,mobile,1,0,14,2,5,1,0,0,97.749972,-4.639972,0.9525322324129951
59.79,entertainment,42,NY,mobile,5,0,0,21,10,4,0,1,97.749972,-37.959972,0.6116625730423475
266.78,electronics,42,FL,tablet,5,0,6,8,2,3,0,0,97.749972,169.03002799999996,2.72920791497303
316.45,grocery,52,FL,mobile,0,0,21,31,3,4,0,0,97.749972,218.70002799999997,3.2373410476543047
33.92,grocery,18,FL,tablet,5,0,16,26,9,1,0,0,97.749972,-63.829972,0.3470077684829642
24.25,fuel,62,NY,mobile,2,0,20,2,1,6,1,0,97.749972,-73.499972,0.24808190995612858
19.95,grocery,66,CA,mobile,4,0,8,11,6,5,1,0,97.749972,-77.799972,0.2040921279845264
30.12,fashion,60,CA,desktop,2,0,12,28,4,3,0,0,97.749972,-67.629972,0.3081330774382925
86.08,grocery,30,NY,mobile,3,0,17,4,3,0,0,0,97.749972,-11.669972000000001,0.8806140539803525
11.82,fashion,22,TX,mobile,5,1,22,5,8,0,0,1,97.749972,-85.92997199999999,0.1209207495126367
21.64,electronics,54,NY,mobile,1,0,3,4,5,5,1,1,97.749972,-76.109972,0.22138113531755146
172.87,electronics,29,CA,mobile,4,1,11,30,8,4,0,0,97.749972,75.120028,1.7684915370769465
103.73,fuel,43,FL,tablet,2,0,12,24,11,4,0,0,97.749972,5.980028000000004,1.0611767637009988
148.72,grocery,18,CA,tablet,2,0,21,21,9,3,0,0,97.749972,50.970028,1.521432645306204
42.67,entertainment,50,FL,desktop,5,0,7,19,6,6,1,0,97.749972,-55.079972,0.43652185970424773
1.77,grocery,56,IL,mobile,4,0,6,6,5,0,0,0,97.749972,-95.979972,0.01810742188133392
28.75,entertainment,43,TX,tablet,3,0,2,3,6,4,0,1,97.749972,-68.999972,0.29411772829850297
3.31,electronics,30,FL,desktop,5,0,11,29,6,3,0,0,97.749972,-94.439972,0.03386190193627982
12.43,fashion,67,NY,desktop,2,0,0,30,7,5,1,1,97.749972,-85.319972,0.12716116044349188
177.76,fuel,59,NY,tablet,7,0,10,27,7,2,0,0,97.749972,80.01002799999999,1.8185171263423263
299.5,fashion,36,FL,desktop,6,0,6,10,4,0,0,0,97.749972,201.750028,3.0639394652313614
10.75,fashion,20,IL,mobile,3,0,9,6,4,2,0,0,97.749972,-86.999972,0.10997445492900546
23.35,fashion,36,FL,desktop,1,0,7,26,9,0,0,0,97.749972,-74.39997199999999,0.23887474628765373
22.7,fuel,33,TX,desktop,4,0,0,27,10,6,1,1,97.749972,-75.049972,0.23222512808264406
9.15,electronics,32,IL,mobile,2,0,0,14,6,1,0,1,97.749972,-88.599972,0.0936061639628279
397.09,grocery,68,NY,tablet,5,0,0,4,7,0,0,1,97.749972,299.34002799999996,4.0623029123496535
34.8,entertainment,22,TX,mobile,5,0,8,10,4,0,0,0,97.749972,-62.949972,0.3560103285143618
58.13,fuel,55,IL,mobile,3,0,18,29,3,1,0,0,97.749972,-39.619972,0.5946804711649384
6.46,electronics,41,TX,tablet,2,0,12,12,2,6,1,0,97.749972,-91.289972,0.06608697477594189
73.16,grocery,20,IL,tablet,5,0,2,23,8,2,0,1,97.749972,-24.589972000000003,0.7484401044284688
205.22,grocery,30,CA,tablet,2,0,2,15,6,5,1,1,97.749972,107.470028,2.0994379200493487
224.53,fashion,62,FL,mobile,3,0,14,26,1,3,0,0,97.749972,126.780028,2.2969827316474043
25.07,grocery,44,IL,mobile,2,0,3,14,2,2,0,1,97.749972,-72.67997199999999,0.25647065907629457
23.48,fuel,44,CA,desktop,0,0,3,10,7,0,0,1,97.749972,-74.269972,0.24020466992865563
225.49,grocery,28,FL,mobile,1,0,1,20,3,2,0,1,97.749972,127.74002800000001,2.306803706227111
97.61,grocery,32,CA,mobile,5,0,14,23,6,4,0,0,97.749972,-0.1399720000000002,0.9985680507553696
30.82,fashion,30,IL,tablet,0,0,9,12,8,0,0,0,97.749972,-66.92997199999999,0.3152942047359952
78.57,grocery,59,FL,desktop,8,0,9,23,7,1,0,0,97.749972,-19.179972000000006,0.8037853882578565
32.98,fuel,18,IL,mobile,2,0,9,31,8,3,0,0,97.749972,-64.769972,0.33739139754033487
12.69,fashion,51,NY,desktop,3,0,11,18,11,4,0,0,97.749972,-85.059972,0.12982100772549574
48.15,fuel,42,FL,desktop,1,0,22,3,4,0,0,1,97.749972,-49.599972,0.4925832562634058
45.52,grocery,21,FL,desktop,5,0,18,13,12,2,0,0,97.749972,-52.229972,0.4656778779877515
64.64,grocery,51,IL,mobile,3,0,6,13,8,1,0,0,97.749972,-33.109972,0.6612789550335733
113.18,grocery,23,CA,desktop,0,0,6,3,3,6,1,0,97.749972,15.430028000000007,1.1578519822199849
127.45,grocery,40,FL,mobile,3,0,22,14,1,6,1,1,97.749972,29.700028000000003,1.303836677274581
178.74,entertainment,23,TX,desktop,2,0,2,23,1,6,1,1,97.749972,80.99002800000001,1.8285427045591103
56.53,fuel,31,IL,desktop,5,0,12,21,11,1,0,0,97.749972,-41.219972,0.5783121801987609
462.77,fashion,43,IL,tablet,5,0,3,23,1,1,0,1,97.749972,365.02002799999997,4.734221256511242
1.07,entertainment,68,NY,mobile,2,0,21,19,4,2,0,0,97.749972,-96.679972,0.010946294583631241
9.06,fuel,49,CA,mobile,2,0,1,19,1,4,0,1,97.749972,-88.689972,0.09268544759598042
23.23,electronics,25,FL,desktop,1,0,6,7,1,6,1,0,97.749972,-74.519972,0.2376471244651904
201.79,electronics,27,CA,desktop,3,0,18,2,2,2,0,0,97.749972,104.04002799999999,2.0643483962906055
195.99,entertainment,64,FL,tablet,2,0,2,2,1,1,0,1,97.749972,98.24002800000001,2.0050133415382123
29.83,entertainment,69,NY,mobile,3,0,11,16,2,3,0,0,97.749972,-67.919972,0.3051663247006728
13.59,electronics,40,CA,mobile,6,0,11,9,7,5,1,0,97.749972,-84.159972,0.1390281713939706
162.09,grocery,36,FL,desktop,1,0,14,26,7,4,0,0,97.749972,64.340028,1.6582101766923252
111.33,fuel,37,NY,mobile,3,0,20,16,3,3,0,0,97.749972,13.580027999999999,1.1389261457903421
120.83,fuel,47,NY,desktop,2,0,10,10,8,3,0,0,97.749972,23.080028,1.2361128734020213
15.95,fuel,26,CA,desktop,3,0,23,26,11,5,1,1,97.749972,-81.799972,0.1631714005690825
102.58,electronics,60,TX,tablet,2,0,20,1,3,4,0,0,97.749972,4.830027999999999,1.0494120545690586
173.67,fuel,28,TX,tablet,4,0,13,12,6,2,0,0,97.749972,75.92002799999999,1.776675682560035
123.51,fashion,68,FL,desktop,2,0,19,14,5,5,1,0,97.749972,25.760028000000005,1.2635297607703688
20.39,fashion,69,FL,tablet,2,0,4,22,1,5,1,1,97.749972,-77.359972,0.20859340800022524
11.58,grocery,36,IL,tablet,4,0,9,16,7,5,1,0,97.749972,-86.169972,0.11846550586771007
21.67,grocery,58,TX,mobile,4,0,17,29,10,5,1,0,97.749972,-76.079972,0.22168804077316728
411.53,grocery,67,IL,mobile,2,0,8,23,2,2,0,0,97.749972,313.78002799999996,4.210026738319406
18.69,entertainment,27,TX,desktop,1,0,1,11,4,3,0,1,97.749972,-79.059972,0.1912020988486616
204.1,grocery,28,TX,desktop,5,0,6,8,12,6,1,0,97.749972,106.350028,2.0879801163730245
463.41,fuel,61,FL,tablet,3,0,18,27,8,6,1,0,97.749972,365.660028,4.740768572897713
10.28,grocery,35,IL,tablet,3,0,12,14,9,2,0,0,97.749972,-87.469972,0.1051662694576908
181.54,grocery,45,FL,tablet,4,0,15,15,1,0,0,0,97.749972,83.79002799999999,1.857187213749921
206.31,fuel,62,CA,tablet,0,0,23,21,9,2,0,1,97.749972,108.560028,2.1105888182700574
327.17,electronics,48,NY,mobile,4,0,12,3,6,5,1,0,97.749972,229.420028,3.3470085971276946
5.38,grocery,31,TX,tablet,1,0,16,31,7,6,1,0,97.749972,-92.369972,0.05503837837377203
10.2,entertainment,60,FL,desktop,1,0,23,3,11,6,1,1,97.749972,-87.549972,0.10434785490938192
44.07,electronics,59,CA,mobile,3,0,19,12,4,2,0,0,97.749972,-53.679972,0.4508441142996531
19.06,grocery,61,TX,desktop,4,0,12,7,2,2,0,0,97.749972,-78.689972,0.19498726613459014
180.15,grocery,50,TX,desktop,4,0,5,13,10,3,0,1,97.749972,82.400028,1.8429672609730543
58.5,grocery,47,NY,desktop,6,0,9,17,7,2,0,0,97.749972,-39.249972,0.5984656384508669
136.4,fashion,65,TX,mobile,2,0,23,1,1,5,1,1,97.749972,38.650028000000006,1.3953968048666368
112.43,fashion,57,TX,tablet,2,0,16,3,11,3,0,0,97.749972,14.680028000000007,1.1501793458295893
28.33,electronics,27,FL,mobile,0,0,2,20,6,3,0,1,97.749972,-69.419972,0.28982105191988133
245.82,grocery,37,FL,tablet,5,0,12,12,6,0,0,0,97.749972,148.07002799999998,2.5147833033161042
77.72,grocery,66,CA,desktop,4,0,9,10,4,2,0,0,97.749972,-20.029972,0.7950897336820748
16.08,electronics,34,TX,mobile,1,0,5,15,8,1,0,1,97.749972,-81.669972,0.16450132421008443
70.68,fuel,59,FL,desktop,2,0,3,27,7,2,0,1,97.749972,-27.069971999999993,0.7230692534308937
405.64,electronics,62,TX,desktop,4,0,3,8,11,1,0,1,97.749972,307.890028,4.149770967200165
277.34,fuel,28,TX,mobile,3,0,20,8,6,5,1,0,97.749972,179.59002799999996,2.837238635349802
130.38,fashion,61,FL,mobile,1,0,12,1,3,1,0,0,97.749972,32.630027999999996,1.3338111101063936
27.54,electronics,28,NY,desktop,6,1,21,3,2,3,0,0,97.749972,-70.209972,0.28173920825533116
108.43,electronics,42,CA,tablet,3,0,23,26,7,4,0,1,97.749972,10.680028000000007,1.1092586184141453
79.9,entertainment,65,CA,tablet,5,0,3,7,4,6,1,1,97.749972,-17.849971999999994,0.8173915301234917
40.09,grocery,61,IL,mobile,1,0,22,27,6,1,0,1,97.749972,-57.659971999999996,0.41012799052128646
